org_id,station_device_id,station_device_name,lat,lon,ess_sensor_id,obs_iso8601,metric_full,value
Q-Free,OpenTMS-Weather6708374,SWRO-ESS-I77-N-00044,36.6228,-80.7371,Sensor-3296078067,2025-09-19T03:34:57+00:00,weather-data__atmospheric-pressure,27.73
Q-Free,OpenTMS-Weather6708374,SWRO-ESS-I77-N-00044,36.6228,-80.7371,Sensor-3296078068,2025-09-19T03:34:57+00:00,weather-data__precipitation-24-hour,0.24
Q-Free,OpenTMS-Weather6708374,SWRO-ESS-I77-N-00044,36.6228,-80.7371,Sensor-3296078089,2025-09-19T03:34:57+00:00,weather-data__min-temperature,15.70
Q-Free,OpenTMS-Weather6708374,SWRO-ESS-I77-N-00044,36.6228,-80.7371,Sensor-3296078090,2025-09-19T03:34:57+00:00,weather-data__max-temperature,27.10
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711676,2025-09-19T03:34:57+00:00,weather-data__avg-wind-speed,1.50
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711678,2025-09-19T03:34:57+00:00,weather-data__dewpoint-temp,14.90
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711679,2025-09-19T03:34:57+00:00,weather-data__precipitation-situation,no precipitation
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711681,2025-09-19T03:34:57+00:00,weather-data__min-temperature,13.90
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711682,2025-09-19T03:34:57+00:00,weather-data__avg-wind-direction,NW
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711711,2025-09-19T03:34:57+00:00,weather-data__max-wind-gust-speed,2.20
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711715,2025-09-19T03:34:57+00:00,weather-data__max-temperature,27.90
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711716,2025-09-19T03:34:57+00:00,weather-data__max-wind-gust-direction,NW
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711720,2025-09-19T03:34:57+00:00,weather-data__air-temperature,16.60
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711721,2025-09-19T03:34:57+00:00,weather-data__wetbulb-temp,16.60
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711722,2025-09-19T03:34:57+00:00,weather-data__relative-humidity,89
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711725,2025-09-19T03:34:57+00:00,weather-data__spot-wind-direction,NW
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711728,2025-09-19T03:34:57+00:00,surface-data__adjacent-snow-depth,0.30
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711713,2025-09-19T03:34:57+00:00,weather-data__spot-wind-speed,1.70
Q-Free,OpenTMS-Weather6708422,SWRO-ESS-I77-N-00053,36.6315,-80.7264,Sensor-281711723,2025-09-19T03:34:57+00:00,weather-data__atmospheric-pressure,27.52
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711882,2025-09-19T03:35:22+00:00,weather-data__avg-wind-speed,1.40
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711884,2025-09-19T03:35:22+00:00,weather-data__dewpoint-temp,14.60
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711885,2025-09-19T03:35:22+00:00,weather-data__precipitation-situation,no precipitation
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711886,2025-09-19T03:35:22+00:00,weather-data__precipitation-start-time,2014-02-18T06:10:00.000Z
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711887,2025-09-19T03:35:22+00:00,weather-data__min-temperature,15.60
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711910,2025-09-19T03:35:22+00:00,weather-data__total-sun,0
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711911,2025-09-19T03:35:22+00:00,weather-data__precipitation-end-time,2014-02-18T06:35:00.000Z
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711912,2025-09-19T03:35:22+00:00,weather-data__precipitation-three-hour,0.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711913,2025-09-19T03:35:22+00:00,weather-data__precipitation-six-hour,0.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711915,2025-09-19T03:35:22+00:00,weather-data__precipitation-twelve-hour,0.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711916,2025-09-19T03:35:22+00:00,weather-data__precipitation-one-hour,0.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711917,2025-09-19T03:35:22+00:00,weather-data__visibility-data,2000.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711918,2025-09-19T03:35:22+00:00,weather-data__max-temperature,26.50
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711920,2025-09-19T03:35:22+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711921,2025-09-19T03:35:22+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711922,2025-09-19T03:35:22+00:00,weather-data__air-temperature,18.40
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711923,2025-09-19T03:35:22+00:00,weather-data__wetbulb-temp,16.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711924,2025-09-19T03:35:22+00:00,weather-data__relative-humidity,78
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711925,2025-09-19T03:35:22+00:00,weather-data__atmospheric-pressure,27.54
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711926,2025-09-19T03:35:22+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711927,2025-09-19T03:35:22+00:00,weather-data__spot-wind-direction,N
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711930,2025-09-19T03:35:22+00:00,surface-data__surface-temperature,21.30
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711931,2025-09-19T03:35:22+00:00,surface-data__surface-sensor-type,infrared
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711932,2025-09-19T03:35:22+00:00,surface-data__surface-status,3
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711935,2025-09-19T03:35:22+00:00,surface-data__surface-type,asphalt
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711937,2025-09-19T03:35:22+00:00,surface-data__pavement-sensor-error,none
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711940,2025-09-19T03:35:22+00:00,subsurface-data__subsurface-temperature,24
Q-Free,OpenTMS-Weather6708471,SWRO-ESS-I77-N-00056,36.63407,-80.72118,Sensor-281711943,2025-09-19T03:35:22+00:00,subsurface-data__subsurface-sensor-error,none
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804048,2025-09-19T03:31:34+00:00,weather-data__total-sun,1441
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804069,2025-09-19T03:31:34+00:00,weather-data__max-temperature,25.80
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804070,2025-09-19T03:31:34+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804071,2025-09-19T03:31:34+00:00,weather-data__spot-wind-speed,6553.50
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804072,2025-09-19T03:31:34+00:00,weather-data__precipitation-six-hour,0.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804075,2025-09-19T03:31:34+00:00,weather-data__spot-wind-direction,N
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804076,2025-09-19T03:31:34+00:00,weather-data__precipitation-end-time,
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804077,2025-09-19T03:31:34+00:00,weather-data__wetbulb-temp,16.20
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804078,2025-09-19T03:31:34+00:00,weather-data__air-temperature,14.30
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804079,2025-09-19T03:31:34+00:00,weather-data__avg-wind-speed,0.10
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804081,2025-09-19T03:31:34+00:00,weather-data__precipitation-situation,not available
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804082,2025-09-19T03:31:34+00:00,weather-data__max-wind-gust-speed,0.20
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804083,2025-09-19T03:31:34+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804084,2025-09-19T03:31:34+00:00,weather-data__max-wind-gust-direction,N
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804085,2025-09-19T03:31:34+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804086,2025-09-19T03:31:34+00:00,weather-data__dewpoint-temp,10.90
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804087,2025-09-19T03:31:34+00:00,weather-data__relative-humidity,80
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804089,2025-09-19T03:31:34+00:00,weather-data__min-temperature,10.60
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804090,2025-09-19T03:31:34+00:00,weather-data__precipitation-one-hour,0.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804091,2025-09-19T03:31:34+00:00,weather-data__precipitation-start-time,
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804092,2025-09-19T03:31:34+00:00,weather-data__solar-radiation,200000000
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804093,2025-09-19T03:31:34+00:00,weather-data__atmospheric-pressure,27.30
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804094,2025-09-19T03:31:34+00:00,weather-data__avg-wind-direction,E
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804095,2025-09-19T03:31:34+00:00,weather-data__precipitation-twelve-hour,0.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804096,2025-09-19T03:31:34+00:00,weather-data__visibility-data,1000001.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804097,2025-09-19T03:31:34+00:00,weather-data__precipitation-three-hour,0.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804103,2025-09-19T03:31:34+00:00,surface-data__surface-water-depth,255.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804104,2025-09-19T03:31:34+00:00,surface-data__pavement-sensor-error,not available
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804106,2025-09-19T03:31:34+00:00,surface-data__surface-friction-index,101.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804107,2025-09-19T03:31:34+00:00,surface-data__surface-status,2
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804108,2025-09-19T03:31:34+00:00,surface-data__surface-salinity,65535.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804109,2025-09-19T03:31:34+00:00,surface-data__surface-temperature,1001.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804110,2025-09-19T03:31:34+00:00,surface-data__surface-freeze-point,1001.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804112,2025-09-19T03:31:34+00:00,surface-data__surface-conductivity,65535.00
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804115,2025-09-19T03:31:34+00:00,surface-data__roadway-snow-depth,30.01
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804116,2025-09-19T03:31:34+00:00,surface-data__ice-thickness,6553.50
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804117,2025-09-19T03:31:34+00:00,surface-data__adjacent-snow-depth,0.30
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804118,2025-09-19T03:31:34+00:00,surface-data__roadway-snow-pack-depth,30.01
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804120,2025-09-19T03:31:34+00:00,subsurface-data__subsurface-temperature,1001
Q-Free,OpenTMS-Weather6708535,SWRO-ESS-I77-S-00541,37.13222,-81.12222,Sensor-351804121,2025-09-19T03:31:34+00:00,subsurface-data__subsurface-sensor-error,not available
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712056,2025-09-19T03:34:58+00:00,weather-data__avg-wind-speed,3.70
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712057,2025-09-19T03:34:58+00:00,weather-data__dewpoint-temp,15.20
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712059,2025-09-19T03:34:58+00:00,weather-data__precipitation-situation,not available
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712062,2025-09-19T03:34:58+00:00,weather-data__avg-wind-direction,NW
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712070,2025-09-19T03:34:58+00:00,weather-data__max-wind-gust-speed,4.30
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712073,2025-09-19T03:34:58+00:00,weather-data__visibility-data,2000.00
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712076,2025-09-19T03:34:58+00:00,weather-data__max-wind-gust-direction,NE
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712077,2025-09-19T03:34:58+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712080,2025-09-19T03:34:58+00:00,weather-data__air-temperature,16.70
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712082,2025-09-19T03:34:58+00:00,weather-data__relative-humidity,91
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712084,2025-09-19T03:34:58+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712089,2025-09-19T03:34:58+00:00,surface-data__adjacent-snow-depth,0.00
Q-Free,OpenTMS-Weather6708613,SWRO-ESS-I77-N-00066,36.6447,-80.7101,Sensor-281712079,2025-09-19T03:34:58+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712210,2025-09-19T03:35:00+00:00,weather-data__avg-wind-speed,0.00
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712212,2025-09-19T03:35:00+00:00,weather-data__dewpoint-temp,15.30
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712213,2025-09-19T03:35:00+00:00,weather-data__visibility-data,2000.00
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712216,2025-09-19T03:35:00+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712221,2025-09-19T03:35:00+00:00,weather-data__precipitation-situation,not available
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712222,2025-09-19T03:35:00+00:00,weather-data__avg-wind-direction,W
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712227,2025-09-19T03:35:00+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712231,2025-09-19T03:35:00+00:00,weather-data__relative-humidity,100
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712234,2025-09-19T03:35:00+00:00,weather-data__air-temperature,15.30
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712235,2025-09-19T03:35:00+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712236,2025-09-19T03:35:00+00:00,weather-data__max-wind-gust-direction,W
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712238,2025-09-19T03:35:00+00:00,weather-data__max-wind-gust-speed,0.10
Q-Free,OpenTMS-Weather6708661,SWRO-ESS-I77-N-00073,36.6543,-80.7051,Sensor-281712245,2025-09-19T03:35:00+00:00,surface-data__adjacent-snow-depth,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712551,2025-09-19T03:34:58+00:00,weather-data__avg-wind-speed,0.60
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712553,2025-09-19T03:34:58+00:00,weather-data__dewpoint-temp,14.30
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712554,2025-09-19T03:34:58+00:00,weather-data__visibility-data,2000.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712555,2025-09-19T03:34:58+00:00,weather-data__spot-wind-speed,0.60
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712556,2025-09-19T03:34:58+00:00,weather-data__wetbulb-temp,14.70
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712559,2025-09-19T03:34:58+00:00,weather-data__total-sun,705
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712562,2025-09-19T03:34:58+00:00,weather-data__precipitation-situation,no precipitation
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712563,2025-09-19T03:34:58+00:00,weather-data__avg-wind-direction,SE
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712564,2025-09-19T03:34:58+00:00,weather-data__precipitation-three-hour,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712567,2025-09-19T03:34:58+00:00,weather-data__spot-wind-direction,S
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712568,2025-09-19T03:34:58+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712569,2025-09-19T03:34:58+00:00,weather-data__precipitation-six-hour,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712570,2025-09-19T03:34:58+00:00,weather-data__precipitation-twelve-hour,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712572,2025-09-19T03:34:58+00:00,weather-data__relative-humidity,93
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712574,2025-09-19T03:34:58+00:00,weather-data__atmospheric-pressure,27.27
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712575,2025-09-19T03:34:58+00:00,weather-data__air-temperature,15.30
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712576,2025-09-19T03:34:58+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712577,2025-09-19T03:34:58+00:00,weather-data__max-wind-gust-direction,N
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712578,2025-09-19T03:34:58+00:00,weather-data__precipitation-one-hour,0.00
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712579,2025-09-19T03:34:58+00:00,weather-data__min-temperature,12.60
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712580,2025-09-19T03:34:58+00:00,weather-data__max-wind-gust-speed,1.70
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712591,2025-09-19T03:34:58+00:00,subsurface-data__subsurface-sensor-error,cut cable
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712593,2025-09-19T03:34:58+00:00,surface-data__surface-sensor-type,infrared
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712598,2025-09-19T03:34:58+00:00,surface-data__surface-type,asphalt
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712599,2025-09-19T03:34:58+00:00,surface-data__surface-temperature,17.80
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712600,2025-09-19T03:34:58+00:00,surface-data__pavement-sensor-error,none
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712601,2025-09-19T03:34:58+00:00,surface-data__surface-status,3
Q-Free,OpenTMS-Weather6708709,SWRO-ESS-I77-N-00081,36.66507,-80.70923,Sensor-281712566,2025-09-19T03:34:58+00:00,weather-data__max-temperature,26.90
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712790,2025-09-19T03:35:00+00:00,weather-data__avg-wind-speed,0.00
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712792,2025-09-19T03:35:00+00:00,weather-data__dewpoint-temp,14.20
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712793,2025-09-19T03:35:00+00:00,weather-data__visibility-data,2000.00
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712796,2025-09-19T03:35:00+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712801,2025-09-19T03:35:00+00:00,weather-data__precipitation-situation,not available
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712802,2025-09-19T03:35:00+00:00,weather-data__avg-wind-direction,SE
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712807,2025-09-19T03:35:00+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712810,2025-09-19T03:35:00+00:00,weather-data__relative-humidity,96
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712814,2025-09-19T03:35:00+00:00,weather-data__air-temperature,14.80
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712815,2025-09-19T03:35:00+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6708775,SWRO-ESS-I77-N-00090,36.678,-80.712,Sensor-281712816,2025-09-19T03:35:00+00:00,weather-data__max-wind-gust-direction,SW
